brand_code,machine_name_ko,machine_name_en,verified_model,verification_status,manufacturer,product_series,source_url,verified_structure,verified_adjustments,exercise_tip,exercise_tip_en
HAMMER_STRENGTH,체스트 서포티드 로우,Chest Supported Row,Plate-Loaded Iso-Lateral Chest/Back,PARTIALLY_VERIFIED,Life Fitness (Hammer Strength),Plate-Loaded,https://www.lifefitness.com/en-us/catalog/strength-training/plate-loaded,"Chest/Back(IL-CB)은 가슴·등 겸용 머신으로, 가슴 지지 로우 기능을 포함합니다. 전용 chest-supported row SKU는 없습니다.","시트, 가슴 패드, 중량, 모드","🏋️ HAMMER STRENGTH — Plate-Loaded Iso-Lateral Chest/Back · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""가슴 패드에 고정하고 팔꿈치만 움직이기""

⚙️ ① 기구 세팅
📋 검증 상태: PARTIALLY_VERIFIED
🏷️ 확인 모델: Plate-Loaded Iso-Lateral Chest/Back
Chest/Back(IL-CB)은 가슴·등 겸용 머신으로, 가슴 지지 로우 기능을 포함합니다. 전용 chest-supported row SKU는 없습니다.
⚙️ 조절 포인트: 시트, 가슴 패드, 중량, 모드

🛤️ ② 운동 경로
가슴 지지 상태에서 손잡이를 몸통 쪽으로 당겼다 복귀

⚠️ ③ 흔한 실수
등 모드와 가슴 모드 조절 없이 임의로 사용하는 것

💡 MACHINE FIT PRO TIP
Plate-Loaded 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Plate-Loaded Iso-Lateral Chest/Back · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""Stay pinned to the chest pad and move only through the elbows""

⚙️ ① Setup
📋 Status: PARTIALLY_VERIFIED
🏷️ Verified model: Plate-Loaded Iso-Lateral Chest/Back
Chest/Back(IL-CB)은 가슴·등 겸용 머신으로, 가슴 지지 로우 기능을 포함합니다. 전용 chest-supported row SKU는 없습니다.
⚙️ Adjustments: 시트, 가슴 패드, 중량, 모드

🛤️ ② Movement path
가슴 지지 상태에서 손잡이를 몸통 쪽으로 당겼다 return

⚠️ ③ Common mistake
등 모드와 가슴 모드 조절 없이 임의로 사용하는 

💡 MACHINE FIT PRO TIP
Use the Plate-Loaded guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,T바 로우 머신,T-Bar Row,Plate-Loaded T-Bar Row,VERIFIED,Life Fitness (Hammer Strength),Plate-Loaded,https://www.lifefitness.com/en-us/catalog/strength-training/plate-loaded,Plate-Loaded T-Bar Row(PL-TBR) 공식 T바 로우 머신입니다.,"가슴 패드, 발 위치, 중량, 그립","🏋️ HAMMER STRENGTH — Plate-Loaded T-Bar Row · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""허리 중립 유지하며 팔꿈치를 뒤로""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: Plate-Loaded T-Bar Row
Plate-Loaded T-Bar Row(PL-TBR) 공식 T바 로우 머신입니다.
⚙️ 조절 포인트: 가슴 패드, 발 위치, 중량, 그립

🛤️ ② 운동 경로
T바 그립을 복부·갈비뼈 쪽으로 당겼다 천천히 내리기

⚠️ ③ 흔한 실수
요추를 과하게 굽히며 반동으로 당기는 것

💡 MACHINE FIT PRO TIP
Plate-Loaded 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Plate-Loaded T-Bar Row · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""Keep a neutral spine and drive the elbows back""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: Plate-Loaded T-Bar Row
Plate-Loaded T-Bar Row(PL-TBR) 공식 T바 로우 머신.
⚙️ Adjustments: 가슴 패드, 발 위치, 중량, 그립

🛤️ ② Movement path
T바 그립을 복부·갈비뼈 쪽으로 당겼다 천천히 내리기

⚠️ ③ Common mistake
요추를 과하게 굽히며 반동으로 당기는 

💡 MACHINE FIT PRO TIP
Use the Plate-Loaded guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,풀오버,Pullover,Plate-Loaded Pullover,VERIFIED,Life Fitness (Hammer Strength),Plate-Loaded,https://www.lifefitness.com/en-us/catalog/strength-training/plate-loaded,Plate-Loaded Pullover(PL-PO) 공식 풀오버 머신입니다.,"시트, 어깨 패드, 중량","🏋️ HAMMER STRENGTH — Plate-Loaded Pullover · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""견갑을 고정하고 팔을 호로 당기기""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: Plate-Loaded Pullover
Plate-Loaded Pullover(PL-PO) 공식 풀오버 머신입니다.
⚙️ 조절 포인트: 시트, 어깨 패드, 중량

🛤️ ② 운동 경로
팔을 머리 위에서 아래·앞 호를 그리며 당겼다 복귀

⚠️ ③ 흔한 실수
허리를 과신전하며 가동범위를 늘리는 것

💡 MACHINE FIT PRO TIP
Plate-Loaded 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Plate-Loaded Pullover · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""Keep the scapula set and pull the arms through an arc""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: Plate-Loaded Pullover
Plate-Loaded Pullover(PL-PO) 공식 풀오버 머신.
⚙️ Adjustments: 시트, 어깨 패드, 중량

🛤️ ② Movement path
팔을 머리 위에서 아래·앞 호를 그리며 당겼다 return

⚠️ ③ Common mistake
허리를 과신전하며 가동범위를 늘리는 

💡 MACHINE FIT PRO TIP
Use the Plate-Loaded guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,어시스트 풀업 / 친업,Assisted Pull-up / Chin-up,Hammer Strength Select Assist Dip Chin,VERIFIED,Life Fitness (Hammer Strength),Select,https://www.lifefitness.com/en-us/catalog/strength-training/selectorized/hammer-strength-select,Select Assist Dip Chin(HS-ADC)으로 보조 풀업·친업·딥을 지원합니다.,"무릎 패드, 보조 중량, 그립","🏋️ HAMMER STRENGTH — Hammer Strength Select Assist Dip Chin · Select

🎯 ONE KEY CUE
🔥 ""가슴을 바 쪽으로 당기며 견갑을 아래로""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: Hammer Strength Select Assist Dip Chin
Select Assist Dip Chin(HS-ADC)으로 보조 풀업·친업·딥을 지원합니다.
⚙️ 조절 포인트: 무릎 패드, 보조 중량, 그립

🛤️ ② 운동 경로
보조 하에 팔을 굽혀 턱·가슴 높이까지 올렸다 천천히 하강

⚠️ ③ 흔한 실수
보조 중량이 과해 목표 근육 자극이 없는 것

💡 MACHINE FIT PRO TIP
Select 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Hammer Strength Select Assist Dip Chin · Select

🎯 ONE KEY CUE
🔥 ""Pull the chest to the bar and set the scapula down""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: Hammer Strength Select Assist Dip Chin
Select Assist Dip Chin(HS-ADC)으로 보조 풀업·친업·딥을 지원합니다.
⚙️ Adjustments: 무릎 패드, 보조 중량, 그립

🛤️ ② Movement path
보조 하에 팔을 굽혀 턱·가슴 높이까지 올렸다 천천히 하강

⚠️ ③ Common mistake
보조 중량이 과해 목표 근육 자극이 없는 

💡 MACHINE FIT PRO TIP
Use the Select guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,숄더 프레스,Shoulder Press,Hammer Strength Select Shoulder Press,VERIFIED,Life Fitness (Hammer Strength),Select,https://www.lifefitness.com/en-us/catalog/strength-training/selectorized/hammer-strength-select,Select Shoulder Press(HS-SP) 셀렉터라이즈드 숄더 프레스입니다.,"시트, 등 패드, 스택 핀","🏋️ HAMMER STRENGTH — Hammer Strength Select Shoulder Press · Select

🎯 ONE KEY CUE
🔥 ""갈비뼈를 내리고 머리 위로 수직에 가깝게 밀기""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: Hammer Strength Select Shoulder Press
Select Shoulder Press(HS-SP) 셀렉터라이즈드 숄더 프레스입니다.
⚙️ 조절 포인트: 시트, 등 패드, 스택 핀

🛤️ ② 운동 경로
어깨 높이에서 손잡이를 위로 밀었다 천천히 복귀

⚠️ ③ 흔한 실수
허리를 과하게 아치해 요추에 부담을 주는 것

💡 MACHINE FIT PRO TIP
Select 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Hammer Strength Select Shoulder Press · Select

🎯 ONE KEY CUE
🔥 ""Drop the ribs and press nearly vertical over the head""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: Hammer Strength Select Shoulder Press
Select Shoulder Press(HS-SP) 셀렉터라이즈드 숄더 프레스.
⚙️ Adjustments: 시트, 등 패드, 스택 핀

🛤️ ② Movement path
어깨 높이에서 손잡이를 위로 press었다 천천히 return

⚠️ ③ Common mistake
허리를 과하게 아치해 요추에 부담을 주는 

💡 MACHINE FIT PRO TIP
Use the Select guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,아이소래터럴 숄더 프레스,Iso-Lateral Shoulder Press,MTS Iso-Lateral Shoulder Press,VERIFIED,Life Fitness (Hammer Strength),MTS,https://www.lifefitness.com/en-us/catalog/strength-training/selectorized/motion-technology-selectorised,MTS Iso-Lateral Shoulder Press(MTSSP)로 좌우 독립 숄더 프레스를 제공합니다.,"시트, 패드, 좌·우 스택 핀","🏋️ HAMMER STRENGTH — MTS Iso-Lateral Shoulder Press · MTS

🎯 ONE KEY CUE
🔥 ""좌우를 같은 높이·속도로 위로 밀기""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: MTS Iso-Lateral Shoulder Press
MTS Iso-Lateral Shoulder Press(MTSSP)로 좌우 독립 숄더 프레스를 제공합니다.
⚙️ 조절 포인트: 시트, 패드, 좌·우 스택 핀

🛤️ ② 운동 경로
각 팔이 독립적으로 위로 밀었다 복귀

⚠️ ③ 흔한 실수
한쪽 어깨만 더 높이 올리는 것

💡 MACHINE FIT PRO TIP
MTS 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — MTS Iso-Lateral Shoulder Press · MTS

🎯 ONE KEY CUE
🔥 ""Press both sides to the same height at the same speed""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: MTS Iso-Lateral Shoulder Press
MTS Iso-Lateral Shoulder Press(MTSSP)로 좌우 독립 숄더 프레스를 제공합니다.
⚙️ Adjustments: 시트, 패드, 좌·우 스택 핀

🛤️ ② Movement path
각 팔이 독립적으로 위로 press었다 return

⚠️ ③ Common mistake
한쪽 어깨만 더 높이 올리는 

💡 MACHINE FIT PRO TIP
Use the MTS guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,플레이트로드 숄더 프레스,Plate-Loaded Shoulder Press,Plate-Loaded Iso-Lateral Shoulder Press,VERIFIED,Life Fitness (Hammer Strength),Plate-Loaded,https://www.lifefitness.com/en-us/catalog/strength-training/plate-loaded,Plate-Loaded Iso-Lateral Shoulder Press(IL-SP) 공식 플레이트로드 숄더 프레스입니다.,"시트, 패드, 중량","🏋️ HAMMER STRENGTH — Plate-Loaded Iso-Lateral Shoulder Press · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""등을 패드에 붙이고 머리 위 궤적으로 밀기""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: Plate-Loaded Iso-Lateral Shoulder Press
Plate-Loaded Iso-Lateral Shoulder Press(IL-SP) 공식 플레이트로드 숄더 프레스입니다.
⚙️ 조절 포인트: 시트, 패드, 중량

🛤️ ② 운동 경로
어깨 높이에서 손잡이를 위로 밀었다 복귀

⚠️ ③ 흔한 실수
플레이트 불균형으로 한쪽 팔 저항이 다른 것

💡 MACHINE FIT PRO TIP
Plate-Loaded 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Plate-Loaded Iso-Lateral Shoulder Press · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""Stay on the pad and press on an overhead path""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: Plate-Loaded Iso-Lateral Shoulder Press
Plate-Loaded Iso-Lateral Shoulder Press(IL-SP) 공식 플레이트로드 숄더 프레스.
⚙️ Adjustments: 시트, 패드, 중량

🛤️ ② Movement path
어깨 높이에서 손잡이를 위로 press었다 return

⚠️ ③ Common mistake
플레이트 불균형으로 한쪽 팔 저항이 다른 

💡 MACHINE FIT PRO TIP
Use the Plate-Loaded guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,레터럴 레이즈,Lateral Raise,Hammer Strength Select Lateral Raise,VERIFIED,Life Fitness (Hammer Strength),Select,https://www.lifefitness.com/en-us/catalog/strength-training/selectorized/hammer-strength-select,Select Lateral Raise(HS-LR) 셀렉터라이즈드 레터럴 레이즈입니다.,"시트, 팔 패드, 스택 핀","🏋️ HAMMER STRENGTH — Hammer Strength Select Lateral Raise · Select

🎯 ONE KEY CUE
🔥 ""손보다 팔꿈치를 먼저 옆으로 들어 올리기""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: Hammer Strength Select Lateral Raise
Select Lateral Raise(HS-LR) 셀렉터라이즈드 레터럴 레이즈입니다.
⚙️ 조절 포인트: 시트, 팔 패드, 스택 핀

🛤️ ② 운동 경로
옆구리에서 팔을 어깨 높이까지 올렸다 천천히 내리기

⚠️ ③ 흔한 실수
승모근을 들어올리며 어깨를 귀 쪽으로 올리는 것

💡 MACHINE FIT PRO TIP
Select 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Hammer Strength Select Lateral Raise · Select

🎯 ONE KEY CUE
🔥 ""Lead with the elbows, not the hands""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: Hammer Strength Select Lateral Raise
Select Lateral Raise(HS-LR) 셀렉터라이즈드 레터럴 레이즈.
⚙️ Adjustments: 시트, 팔 패드, 스택 핀

🛤️ ② Movement path
옆구리에서 팔을 어깨 높이까지 올렸다 천천히 내리기

⚠️ ③ Common mistake
승모근을 들어올리며 어깨를 귀 쪽으로 올리는 

💡 MACHINE FIT PRO TIP
Use the Select guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,머신 레터럴 레이즈,Machine Lateral Raise,Plate-Loaded Iso-Lateral Lateral Raise,VERIFIED,Life Fitness (Hammer Strength),Plate-Loaded,https://www.lifefitness.com/en-us/catalog/strength-training/plate-loaded,Plate-Loaded Iso-Lateral Lateral Raise(PL-LR) 플레이트로드 레터럴 레이즈입니다.,"시트, 팔 패드, 중량","🏋️ HAMMER STRENGTH — Plate-Loaded Iso-Lateral Lateral Raise · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""몸통을 고정하고 측면 delt만 움직이기""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: Plate-Loaded Iso-Lateral Lateral Raise
Plate-Loaded Iso-Lateral Lateral Raise(PL-LR) 플레이트로드 레터럴 레이즈입니다.
⚙️ 조절 포인트: 시트, 팔 패드, 중량

🛤️ ② 운동 경로
팔을 옆으로 호를 그리며 올렸다 복귀

⚠️ ③ 흔한 실수
반동으로 팔을 휘두르는 것

💡 MACHINE FIT PRO TIP
Plate-Loaded 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Plate-Loaded Iso-Lateral Lateral Raise · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""Keep the torso still and move only through the side delts""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: Plate-Loaded Iso-Lateral Lateral Raise
Plate-Loaded Iso-Lateral Lateral Raise(PL-LR) 플레이트로드 레터럴 레이즈.
⚙️ Adjustments: 시트, 팔 패드, 중량

🛤️ ② Movement path
팔을 옆으로 호를 그리며 올렸다 return

⚠️ ③ Common mistake
반동으로 팔을 휘두르는 

💡 MACHINE FIT PRO TIP
Use the Plate-Loaded guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,리어 델트,Rear Delt,Hammer Strength Select Pectoral Fly/Rear Deltoid,PARTIALLY_VERIFIED,Life Fitness (Hammer Strength),Select,https://www.lifefitness.com/en-us/catalog/strength-training/selectorized/hammer-strength-select,"전용 리어 델트 단독 SKU는 없고, HS-FLY의 리어 델트 모드가 공식 대응입니다.","시트, 팔 패드 방향, 스택 핀","🏋️ HAMMER STRENGTH — Hammer Strength Select Pectoral Fly/Rear Deltoid · Select

🎯 ONE KEY CUE
🔥 ""견갑을 고정하고 팔꿈치를 뒤·바깥으로""

⚙️ ① 기구 세팅
📋 검증 상태: PARTIALLY_VERIFIED
🏷️ 확인 모델: Hammer Strength Select Pectoral Fly/Rear Deltoid
전용 리어 델트 단독 SKU는 없고, HS-FLY의 리어 델트 모드가 공식 대응입니다.
⚙️ 조절 포인트: 시트, 팔 패드 방향, 스택 핀

🛤️ ② 운동 경로
가슴 앞에서 팔을 뒤·바깥으로 벌렸다 복귀

⚠️ ③ 흔한 실수
승모 상부로 당기며 후면 delt 자극을 놓치는 것

💡 MACHINE FIT PRO TIP
Select 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Hammer Strength Select Pectoral Fly/Rear Deltoid · Select

🎯 ONE KEY CUE
🔥 ""Pin the scapula and move the elbows back and out""

⚙️ ① Setup
📋 Status: PARTIALLY_VERIFIED
🏷️ Verified model: Hammer Strength Select Pectoral Fly/Rear Deltoid
전용 리어 델트 단독 SKU는 없고, HS-FLY의 리어 델트 모드가 공식 대응.
⚙️ Adjustments: 시트, 팔 패드 방향, 스택 핀

🛤️ ② Movement path
가슴 앞에서 팔을 뒤·바깥으로 벌렸다 return

⚠️ ③ Common mistake
승모 상부로 당기며 후면 delt 자극을 놓치는 

💡 MACHINE FIT PRO TIP
Use the Select guided path: slow the first two sets, check left-right symmetry, then add load."
HAMMER_STRENGTH,프론트 레이즈,Front Raise,,BRAND_MODEL_NOT_FOUND,Life Fitness (Hammer Strength),,,Hammer Strength 공식 라인업에 프론트 레이즈 전용 머신이 확인되지 않습니다.,,"🏋️ HAMMER STRENGTH — 운동 가이드 (공식 전용 모델 미확인)

🎯 ONE KEY CUE
🔥 ""해당 브랜드 전용 모델 없음""

⚙️ ① 기구 세팅
📋 검증 상태: BRAND_MODEL_NOT_FOUND
해머 스트렝스 공식 카탈로그에서 이 운동 유형에 1:1 대응되는 전용 모델을 확인하지 못했습니다.
아래 팁은 해당 운동 패턴에 대한 안전한 일반 가이드이며, 실제 설치된 기구의 레버·패드·핀을 먼저 확인하세요.

🛤️ ② 운동 경로
해당 없음

⚠️ ③ 흔한 실수
Lateral Raise(HS-LR)를 프론트 레이즈와 동일시하는 것

💡 MACHINE FIT PRO TIP
무게보다 궤적 통제를 우선하세요. 시트·패드·손잡이 높이를 맞춘 뒤 가벼운 무게로 5회 리허설 후 본 세트를 시작하세요.","🏋️ HAMMER STRENGTH — Exercise guide (no dedicated official model)

🎯 ONE KEY CUE
🔥 ""No dedicated Hammer Strength front raise machine""

⚙️ ① Setup
📋 Status: BRAND_MODEL_NOT_FOUND
No dedicated Hammer Strength catalog model maps 1:1 to this exercise category.
Tips below are safe general guidance—confirm levers, pads, and pins on the unit in your gym first.

🛤️ ② Movement path
해당 없음

⚠️ ③ Common mistake
Lateral Raise(HS-LR)를 프론트 레이즈와 동일시하는 

💡 MACHINE FIT PRO TIP
Prioritize path control over load. Match seat and pad height, rehearse five light reps, then start working sets."
HAMMER_STRENGTH,업라이트 로우,Upright Row,,BRAND_MODEL_NOT_FOUND,Life Fitness (Hammer Strength),,,Hammer Strength 공식 라인업에 업라이트 로우 전용 머신이 확인되지 않습니다. Seated/Standing Shrug(PL-SH)는 다른 동작입니다.,,"🏋️ HAMMER STRENGTH — 운동 가이드 (공식 전용 모델 미확인)

🎯 ONE KEY CUE
🔥 ""해당 브랜드 전용 모델 없음""

⚙️ ① 기구 세팅
📋 검증 상태: BRAND_MODEL_NOT_FOUND
해머 스트렝스 공식 카탈로그에서 이 운동 유형에 1:1 대응되는 전용 모델을 확인하지 못했습니다.
아래 팁은 해당 운동 패턴에 대한 안전한 일반 가이드이며, 실제 설치된 기구의 레버·패드·핀을 먼저 확인하세요.

🛤️ ② 운동 경로
해당 없음

⚠️ ③ 흔한 실수
Shrugs(PL-SH)를 업라이트 로우로 분류하는 것

💡 MACHINE FIT PRO TIP
무게보다 궤적 통제를 우선하세요. 시트·패드·손잡이 높이를 맞춘 뒤 가벼운 무게로 5회 리허설 후 본 세트를 시작하세요.","🏋️ HAMMER STRENGTH — Exercise guide (no dedicated official model)

🎯 ONE KEY CUE
🔥 ""No dedicated Hammer Strength upright row machine""

⚙️ ① Setup
📋 Status: BRAND_MODEL_NOT_FOUND
No dedicated Hammer Strength catalog model maps 1:1 to this exercise category.
Tips below are safe general guidance—confirm levers, pads, and pins on the unit in your gym first.

🛤️ ② Movement path
해당 없음

⚠️ ③ Common mistake
Shrugs(PL-SH)를 업라이트 로우로 분류하는 

💡 MACHINE FIT PRO TIP
Prioritize path control over load. Match seat and pad height, rehearse five light reps, then start working sets."
HAMMER_STRENGTH,로테이터 머신,Rotator Machine,,BRAND_MODEL_NOT_FOUND,Life Fitness (Hammer Strength),,,Hammer Strength 공식 라인업에 회전근개(로테이터) 전용 머신이 확인되지 않습니다.,,"🏋️ HAMMER STRENGTH — 운동 가이드 (공식 전용 모델 미확인)

🎯 ONE KEY CUE
🔥 ""해당 브랜드 전용 모델 없음""

⚙️ ① 기구 세팅
📋 검증 상태: BRAND_MODEL_NOT_FOUND
해머 스트렝스 공식 카탈로그에서 이 운동 유형에 1:1 대응되는 전용 모델을 확인하지 못했습니다.
아래 팁은 해당 운동 패턴에 대한 안전한 일반 가이드이며, 실제 설치된 기구의 레버·패드·핀을 먼저 확인하세요.

🛤️ ② 운동 경로
해당 없음

⚠️ ③ 흔한 실수
Lateral Raise를 외회전 훈련으로 대체 기록하는 것

💡 MACHINE FIT PRO TIP
무게보다 궤적 통제를 우선하세요. 시트·패드·손잡이 높이를 맞춘 뒤 가벼운 무게로 5회 리허설 후 본 세트를 시작하세요.","🏋️ HAMMER STRENGTH — Exercise guide (no dedicated official model)

🎯 ONE KEY CUE
🔥 ""No dedicated Hammer Strength rotator cuff machine""

⚙️ ① Setup
📋 Status: BRAND_MODEL_NOT_FOUND
No dedicated Hammer Strength catalog model maps 1:1 to this exercise category.
Tips below are safe general guidance—confirm levers, pads, and pins on the unit in your gym first.

🛤️ ② Movement path
해당 없음

⚠️ ③ Common mistake
Lateral Raise를 외회전 훈련으로 대체 기록하는 

💡 MACHINE FIT PRO TIP
Prioritize path control over load. Match seat and pad height, rehearse five light reps, then start working sets."
HAMMER_STRENGTH,숄더 프레스 / 레터럴 복합 머신,Shoulder Press / Lateral Combo,,BRAND_MODEL_NOT_FOUND,Life Fitness (Hammer Strength),,,숄더 프레스와 레터럴 레이즈를 하나의 공식 복합 머신으로 제공하는 Hammer Strength 제품은 확인되지 않습니다.,,"🏋️ HAMMER STRENGTH — 운동 가이드 (공식 전용 모델 미확인)

🎯 ONE KEY CUE
🔥 ""해당 브랜드 전용 복합 모델 없음""

⚙️ ① 기구 세팅
📋 검증 상태: BRAND_MODEL_NOT_FOUND
해머 스트렝스 공식 카탈로그에서 이 운동 유형에 1:1 대응되는 전용 모델을 확인하지 못했습니다.
아래 팁은 해당 운동 패턴에 대한 안전한 일반 가이드이며, 실제 설치된 기구의 레버·패드·핀을 먼저 확인하세요.

🛤️ ② 운동 경로
해당 없음

⚠️ ③ 흔한 실수
Select Shoulder Press와 Lateral Raise를 하나의 SKU로 통합 기록하는 것

💡 MACHINE FIT PRO TIP
무게보다 궤적 통제를 우선하세요. 시트·패드·손잡이 높이를 맞춘 뒤 가벼운 무게로 5회 리허설 후 본 세트를 시작하세요.","🏋️ HAMMER STRENGTH — Exercise guide (no dedicated official model)

🎯 ONE KEY CUE
🔥 ""No official Hammer Strength shoulder press/lateral combo""

⚙️ ① Setup
📋 Status: BRAND_MODEL_NOT_FOUND
No dedicated Hammer Strength catalog model maps 1:1 to this exercise category.
Tips below are safe general guidance—confirm levers, pads, and pins on the unit in your gym first.

🛤️ ② Movement path
해당 없음

⚠️ ③ Common mistake
Select Shoulder Press와 Lateral Raise를 하나의 SKU로 통합 기록하는 

💡 MACHINE FIT PRO TIP
Prioritize path control over load. Match seat and pad height, rehearse five light reps, then start working sets."
HAMMER_STRENGTH,레그 프레스,Leg Press,Plate-Loaded Leg Press,VERIFIED,Life Fitness (Hammer Strength),Plate-Loaded,https://www.lifefitness.com/en-us/catalog/strength-training/plate-loaded,Plate-Loaded Leg Press(PL-LP) 공식 45° 레그 프레스입니다.,"시트/백 패드, 발 위치, 중량, 안전 핀","🏋️ HAMMER STRENGTH — Plate-Loaded Leg Press · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""발 전체로 미들 푸트에 힘을 주고 무릎과 발목 정렬""

⚙️ ① 기구 세팅
📋 검증 상태: VERIFIED
🏷️ 확인 모델: Plate-Loaded Leg Press
Plate-Loaded Leg Press(PL-LP) 공식 45° 레그 프레스입니다.
⚙️ 조절 포인트: 시트/백 패드, 발 위치, 중량, 안전 핀

🛤️ ② 운동 경로
무릎을 굽혔다 발판을 밀어 신전했다 천천히 복귀

⚠️ ③ 흔한 실수
무릎이 안쪽으로 모이거나 하부 범위에서 요추가 뜨는 것

💡 MACHINE FIT PRO TIP
Plate-Loaded 라인 특성(가이드 궤적·좌우 독립·플레이트 로딩)에 맞춰 첫 2세트는 템포를 늦추고, 좌우/전후 대칭을 확인한 다음 무게를 올리세요.","🏋️ HAMMER STRENGTH — Plate-Loaded Leg Press · Plate-Loaded

🎯 ONE KEY CUE
🔥 ""Drive through the mid-foot with knees tracking over the toes""

⚙️ ① Setup
📋 Status: VERIFIED
🏷️ Verified model: Plate-Loaded Leg Press
Plate-Loaded Leg Press(PL-LP) 공식 45° 레그 프레스.
⚙️ Adjustments: 시트/백 패드, 발 위치, 중량, 안전 핀

🛤️ ② Movement path
무릎을 굽혔다 발판을 press어 신전했다 천천히 return

⚠️ ③ Common mistake
무릎이 안쪽으로 모이거나 하부 범위에서 요추가 뜨는 

💡 MACHINE FIT PRO TIP
Use the Plate-Loaded guided path: slow the first two sets, check left-right symmetry, then add load."
